id,poll_id,question_id,option_id,count,percentage,denominator,deminator_estimate,done_by,notes
phoenix_2016-01-07_stranicke_preference_psp_4_kducsl,phoenix_2016-01-07,stranicke_preference_psp_4,kducsl,NA,0.05,NA,1018,Kamil Gregor,
phoenix_2016-01-07_stranicke_preference_psp_4_usvit,phoenix_2016-01-07,stranicke_preference_psp_4,usvit,NA,0.05,NA,1018,Kamil Gregor,
phoenix_2016-01-07_stranicke_preference_psp_4_top09,phoenix_2016-01-07,stranicke_preference_psp_4,top09,NA,0.062,NA,1018,Kamil Gregor,
phoenix_2016-01-07_stranicke_preference_psp_4_ostatni,phoenix_2016-01-07,stranicke_preference_psp_4,ostatni,NA,0.052,NA,1018,Kamil Gregor,
phoenix_2016-01-07_stranicke_preference_psp_4_stan,phoenix_2016-01-07,stranicke_preference_psp_4,stan,NA,0.015,NA,1018,Kamil Gregor,
phoenix_2016-01-07_stranicke_preference_psp_4_pirati,phoenix_2016-01-07,stranicke_preference_psp_4,pirati,NA,0.012,NA,1018,Kamil Gregor,
phoenix_2016-01-07_stranicke_preference_psp_4_svobodni,phoenix_2016-01-07,stranicke_preference_psp_4,svobodni,NA,0.01,NA,1018,Kamil Gregor,
phoenix_2016-01-07_stranicke_preference_psp_4_spd,phoenix_2016-01-07,stranicke_preference_psp_4,spd,NA,0.016,NA,1018,Kamil Gregor,
phoenix_2016-01-07_stranicke_preference_psp_4_sz,phoenix_2016-01-07,stranicke_preference_psp_4,sz,NA,0.012,NA,1018,Kamil Gregor,
phoenix_2015-12-06_stranicke_preference_psp_4_ano,phoenix_2015-12-06,stranicke_preference_psp_4,ano,NA,0.243,NA,1015,Kamil Gregor,
phoenix_2015-12-06_stranicke_preference_psp_4_cssd,phoenix_2015-12-06,stranicke_preference_psp_4,cssd,NA,0.185,NA,1015,Kamil Gregor,
phoenix_2015-12-06_stranicke_preference_psp_4_kscm,phoenix_2015-12-06,stranicke_preference_psp_4,kscm,NA,0.103,NA,1015,Kamil Gregor,
phoenix_2015-12-06_stranicke_preference_psp_4_ods,phoenix_2015-12-06,stranicke_preference_psp_4,ods,NA,0.104,NA,1015,Kamil Gregor,
phoenix_2015-12-06_stranicke_preference_psp_4_nevi,phoenix_2015-12-06,stranicke_preference_psp_4,nevi,NA,0.091,NA,1015,Kamil Gregor,
phoenix_2015-12-06_stranicke_preference_psp_4_kducsl,phoenix_2015-12-06,stranicke_preference_psp_4,kducsl,NA,0.05,NA,1015,Kamil Gregor,
phoenix_2015-12-06_stranicke_preference_psp_4_usvit,phoenix_2015-12-06,stranicke_preference_psp_4,usvit,NA,0.05,NA,1015,Kamil Gregor,
phoenix_2015-12-06_stranicke_preference_psp_4_top09,phoenix_2015-12-06,stranicke_preference_psp_4,top09,NA,0.065,NA,1015,Kamil Gregor,
phoenix_2015-12-06_stranicke_preference_psp_4_ostatni,phoenix_2015-12-06,stranicke_preference_psp_4,ostatni,NA,0.046,NA,1015,Kamil Gregor,
phoenix_2015-12-06_stranicke_preference_psp_4_stan,phoenix_2015-12-06,stranicke_preference_psp_4,stan,NA,0.012,NA,1015,Kamil Gregor,
phoenix_2015-12-06_stranicke_preference_psp_4_pirati,phoenix_2015-12-06,stranicke_preference_psp_4,pirati,NA,0.015,NA,1015,Kamil Gregor,
phoenix_2015-12-06_stranicke_preference_psp_4_svobodni,phoenix_2015-12-06,stranicke_preference_psp_4,svobodni,NA,0.011,NA,1015,Kamil Gregor,
phoenix_2015-12-06_stranicke_preference_psp_4_spd,phoenix_2015-12-06,stranicke_preference_psp_4,spd,NA,0.012,NA,1015,Kamil Gregor,
phoenix_2015-12-06_stranicke_preference_psp_4_sz,phoenix_2015-12-06,stranicke_preference_psp_4,sz,NA,0.013,NA,1015,Kamil Gregor,
phoenix_2015-11-04_stranicke_preference_psp_4_ano,phoenix_2015-11-04,stranicke_preference_psp_4,ano,NA,0.254,NA,1018,Kamil Gregor,
phoenix_2015-11-04_stranicke_preference_psp_4_cssd,phoenix_2015-11-04,stranicke_preference_psp_4,cssd,NA,0.182,NA,1018,Kamil Gregor,
phoenix_2015-11-04_stranicke_preference_psp_4_kscm,phoenix_2015-11-04,stranicke_preference_psp_4,kscm,NA,0.095,NA,1018,Kamil Gregor,
phoenix_2015-11-04_stranicke_preference_psp_4_ods,phoenix_2015-11-04,stranicke_preference_psp_4,ods,NA,0.104,NA,1018,Kamil Gregor,
phoenix_2015-11-04_stranicke_preference_psp_4_nevi,phoenix_2015-11-04,stranicke_preference_psp_4,nevi,NA,0.084,NA,1018,Kamil Gregor,
phoenix_2015-11-04_stranicke_preference_psp_4_kducsl,phoenix_2015-11-04,stranicke_preference_psp_4,kducsl,NA,0.055,NA,1018,Kamil Gregor,
phoenix_2015-11-04_stranicke_preference_psp_4_usvit,phoenix_2015-11-04,stranicke_preference_psp_4,usvit,NA,0.041,NA,1018,Kamil Gregor,
phoenix_2015-11-04_stranicke_preference_psp_4_top09,phoenix_2015-11-04,stranicke_preference_psp_4,top09,NA,0.064,NA,1018,Kamil Gregor,
phoenix_2015-11-04_stranicke_preference_psp_4_ostatni,phoenix_2015-11-04,stranicke_preference_psp_4,ostatni,NA,0.042,NA,1018,Kamil Gregor,
phoenix_2015-11-04_stranicke_preference_psp_4_stan,phoenix_2015-11-04,stranicke_preference_psp_4,stan,NA,0.019,NA,1018,Kamil Gregor,
phoenix_2015-11-04_stranicke_preference_psp_4_pirati,phoenix_2015-11-04,stranicke_preference_psp_4,pirati,NA,0.019,NA,1018,Kamil Gregor,
phoenix_2015-11-04_stranicke_preference_psp_4_svobodni,phoenix_2015-11-04,stranicke_preference_psp_4,svobodni,NA,0.016,NA,1018,Kamil Gregor,
phoenix_2015-11-04_stranicke_preference_psp_4_spd,phoenix_2015-11-04,stranicke_preference_psp_4,spd,NA,0.014,NA,1018,Kamil Gregor,
phoenix_2015-11-04_stranicke_preference_psp_4_sz,phoenix_2015-11-04,stranicke_preference_psp_4,sz,NA,0.011,NA,1018,Kamil Gregor,
phoenix_2015-10-05_stranicke_preference_psp_4_ano,phoenix_2015-10-05,stranicke_preference_psp_4,ano,NA,0.247,NA,1023,Kamil Gregor,
phoenix_2015-10-05_stranicke_preference_psp_4_cssd,phoenix_2015-10-05,stranicke_preference_psp_4,cssd,NA,0.196,NA,1023,Kamil Gregor,
phoenix_2015-10-05_stranicke_preference_psp_4_kscm,phoenix_2015-10-05,stranicke_preference_psp_4,kscm,NA,0.088,NA,1023,Kamil Gregor,
phoenix_2015-10-05_stranicke_preference_psp_4_ods,phoenix_2015-10-05,stranicke_preference_psp_4,ods,NA,0.105,NA,1023,Kamil Gregor,
phoenix_2015-10-05_stranicke_preference_psp_4_nevi,phoenix_2015-10-05,stranicke_preference_psp_4,nevi,NA,0.086,NA,1023,Kamil Gregor,
phoenix_2015-10-05_stranicke_preference_psp_4_kducsl,phoenix_2015-10-05,stranicke_preference_psp_4,kducsl,NA,0.059,NA,1023,Kamil Gregor,
phoenix_2015-10-05_stranicke_preference_psp_4_usvit,phoenix_2015-10-05,stranicke_preference_psp_4,usvit,NA,0.037,NA,1023,Kamil Gregor,
phoenix_2015-10-05_stranicke_preference_psp_4_top09,phoenix_2015-10-05,stranicke_preference_psp_4,top09,NA,0.064,NA,1023,Kamil Gregor,
phoenix_2015-10-05_stranicke_preference_psp_4_ostatni,phoenix_2015-10-05,stranicke_preference_psp_4,ostatni,NA,0.035,NA,1023,Kamil Gregor,
phoenix_2015-10-05_stranicke_preference_psp_4_stan,phoenix_2015-10-05,stranicke_preference_psp_4,stan,NA,0.023,NA,1023,Kamil Gregor,
phoenix_2015-10-05_stranicke_preference_psp_4_pirati,phoenix_2015-10-05,stranicke_preference_psp_4,pirati,NA,0.021,NA,1023,Kamil Gregor,
phoenix_2015-10-05_stranicke_preference_psp_4_svobodni,phoenix_2015-10-05,stranicke_preference_psp_4,svobodni,NA,0.013,NA,1023,Kamil Gregor,
phoenix_2015-10-05_stranicke_preference_psp_4_spd,phoenix_2015-10-05,stranicke_preference_psp_4,spd,NA,0.012,NA,1023,Kamil Gregor,
phoenix_2015-10-05_stranicke_preference_psp_4_sz,phoenix_2015-10-05,stranicke_preference_psp_4,sz,NA,0.014,NA,1023,Kamil Gregor,
phoenix_2015-09-05_stranicke_preference_psp_4_ano,phoenix_2015-09-05,stranicke_preference_psp_4,ano,NA,0.232,NA,1007,Kamil Gregor,
phoenix_2015-09-05_stranicke_preference_psp_4_cssd,phoenix_2015-09-05,stranicke_preference_psp_4,cssd,NA,0.192,NA,1007,Kamil Gregor,
phoenix_2015-09-05_stranicke_preference_psp_4_kscm,phoenix_2015-09-05,stranicke_preference_psp_4,kscm,NA,0.089,NA,1007,Kamil Gregor,
phoenix_2015-09-05_stranicke_preference_psp_4_ods,phoenix_2015-09-05,stranicke_preference_psp_4,ods,NA,0.104,NA,1007,Kamil Gregor,
phoenix_2015-09-05_stranicke_preference_psp_4_nevi,phoenix_2015-09-05,stranicke_preference_psp_4,nevi,NA,0.084,NA,1007,Kamil Gregor,
phoenix_2015-09-05_stranicke_preference_psp_4_kducsl,phoenix_2015-09-05,stranicke_preference_psp_4,kducsl,NA,0.066,NA,1007,Kamil Gregor,
phoenix_2015-09-05_stranicke_preference_psp_4_usvit,phoenix_2015-09-05,stranicke_preference_psp_4,usvit,NA,0.035,NA,1007,Kamil Gregor,
phoenix_2015-09-05_stranicke_preference_psp_4_top09,phoenix_2015-09-05,stranicke_preference_psp_4,top09,NA,0.076,NA,1007,Kamil Gregor,
phoenix_2015-09-05_stranicke_preference_psp_4_ostatni,phoenix_2015-09-05,stranicke_preference_psp_4,ostatni,NA,0.041,NA,1007,Kamil Gregor,
phoenix_2015-09-05_stranicke_preference_psp_4_stan,phoenix_2015-09-05,stranicke_preference_psp_4,stan,NA,0.023,NA,1007,Kamil Gregor,
phoenix_2015-09-05_stranicke_preference_psp_4_pirati,phoenix_2015-09-05,stranicke_preference_psp_4,pirati,NA,0.021,NA,1007,Kamil Gregor,
phoenix_2015-09-05_stranicke_preference_psp_4_svobodni,phoenix_2015-09-05,stranicke_preference_psp_4,svobodni,NA,0.013,NA,1007,Kamil Gregor,
phoenix_2015-09-05_stranicke_preference_psp_4_spd,phoenix_2015-09-05,stranicke_preference_psp_4,spd,NA,0.01,NA,1007,Kamil Gregor,
phoenix_2015-09-05_stranicke_preference_psp_4_sz,phoenix_2015-09-05,stranicke_preference_psp_4,sz,NA,0.014,NA,1007,Kamil Gregor,
phoenix_2015-08-04_stranicke_preference_psp_4_ano,phoenix_2015-08-04,stranicke_preference_psp_4,ano,NA,0.234,NA,1003,Kamil Gregor,
phoenix_2015-08-04_stranicke_preference_psp_4_cssd,phoenix_2015-08-04,stranicke_preference_psp_4,cssd,NA,0.187,NA,1003,Kamil Gregor,
phoenix_2015-08-04_stranicke_preference_psp_4_kscm,phoenix_2015-08-04,stranicke_preference_psp_4,kscm,NA,0.102,NA,1003,Kamil Gregor,
phoenix_2015-08-04_stranicke_preference_psp_4_ods,phoenix_2015-08-04,stranicke_preference_psp_4,ods,NA,0.084,NA,1003,Kamil Gregor,
phoenix_2015-08-04_stranicke_preference_psp_4_nevi,phoenix_2015-08-04,stranicke_preference_psp_4,nevi,NA,0.098,NA,1003,Kamil Gregor,
phoenix_2015-08-04_stranicke_preference_psp_4_kducsl,phoenix_2015-08-04,stranicke_preference_psp_4,kducsl,NA,0.061,NA,1003,Kamil Gregor,
phoenix_2015-08-04_stranicke_preference_psp_4_usvit,phoenix_2015-08-04,stranicke_preference_psp_4,usvit,NA,0.034,NA,1003,Kamil Gregor,
phoenix_2015-08-04_stranicke_preference_psp_4_top09,phoenix_2015-08-04,stranicke_preference_psp_4,top09,NA,0.079,NA,1003,Kamil Gregor,
phoenix_2015-08-04_stranicke_preference_psp_4_ostatni,phoenix_2015-08-04,stranicke_preference_psp_4,ostatni,NA,0.04,NA,1003,Kamil Gregor,
phoenix_2015-08-04_stranicke_preference_psp_4_stan,phoenix_2015-08-04,stranicke_preference_psp_4,stan,NA,0.022,NA,1003,Kamil Gregor,
phoenix_2015-08-04_stranicke_preference_psp_4_pirati,phoenix_2015-08-04,stranicke_preference_psp_4,pirati,NA,0.022,NA,1003,Kamil Gregor,
phoenix_2015-08-04_stranicke_preference_psp_4_svobodni,phoenix_2015-08-04,stranicke_preference_psp_4,svobodni,NA,0.015,NA,1003,Kamil Gregor,
phoenix_2015-08-04_stranicke_preference_psp_4_spd,phoenix_2015-08-04,stranicke_preference_psp_4,spd,NA,0.01,NA,1003,Kamil Gregor,
phoenix_2015-08-04_stranicke_preference_psp_4_sz,phoenix_2015-08-04,stranicke_preference_psp_4,sz,NA,0.012,NA,1003,Kamil Gregor,
phoenix_2015-07-04_stranicke_preference_psp_4_ano,phoenix_2015-07-04,stranicke_preference_psp_4,ano,NA,0.225,NA,985,Kamil Gregor,
phoenix_2015-07-04_stranicke_preference_psp_4_cssd,phoenix_2015-07-04,stranicke_preference_psp_4,cssd,NA,0.191,NA,985,Kamil Gregor,
phoenix_2015-07-04_stranicke_preference_psp_4_kscm,phoenix_2015-07-04,stranicke_preference_psp_4,kscm,NA,0.105,NA,985,Kamil Gregor,
phoenix_2015-07-04_stranicke_preference_psp_4_ods,phoenix_2015-07-04,stranicke_preference_psp_4,ods,NA,0.1,NA,985,Kamil Gregor,
phoenix_2015-07-04_stranicke_preference_psp_4_nevi,phoenix_2015-07-04,stranicke_preference_psp_4,nevi,NA,0.108,NA,985,Kamil Gregor,
phoenix_2015-07-04_stranicke_preference_psp_4_kducsl,phoenix_2015-07-04,stranicke_preference_psp_4,kducsl,NA,0.063,NA,985,Kamil Gregor,
phoenix_2015-07-04_stranicke_preference_psp_4_usvit,phoenix_2015-07-04,stranicke_preference_psp_4,usvit,NA,0.029,NA,985,Kamil Gregor,
phoenix_2015-07-04_stranicke_preference_psp_4_top09,phoenix_2015-07-04,stranicke_preference_psp_4,top09,NA,0.075,NA,985,Kamil Gregor,
phoenix_2015-07-04_stranicke_preference_psp_4_ostatni,phoenix_2015-07-04,stranicke_preference_psp_4,ostatni,NA,0.03,NA,985,Kamil Gregor,
phoenix_2015-07-04_stranicke_preference_psp_4_stan,phoenix_2015-07-04,stranicke_preference_psp_4,stan,NA,0.022,NA,985,Kamil Gregor,
phoenix_2015-07-04_stranicke_preference_psp_4_pirati,phoenix_2015-07-04,stranicke_preference_psp_4,pirati,NA,0.016,NA,985,Kamil Gregor,
phoenix_2015-07-04_stranicke_preference_psp_4_svobodni,phoenix_2015-07-04,stranicke_preference_psp_4,svobodni,NA,0.015,NA,985,Kamil Gregor,
phoenix_2015-07-04_stranicke_preference_psp_4_spd,phoenix_2015-07-04,stranicke_preference_psp_4,spd,NA,0.011,NA,985,Kamil Gregor,
phoenix_2015-07-04_stranicke_preference_psp_4_sz,phoenix_2015-07-04,stranicke_preference_psp_4,sz,NA,0.01,NA,985,Kamil Gregor,
phoenix_2015-05-29_stranicke_preference_psp_4_ano,phoenix_2015-05-29,stranicke_preference_psp_4,ano,NA,0.222,NA,985,Kamil Gregor,
phoenix_2015-05-29_stranicke_preference_psp_4_cssd,phoenix_2015-05-29,stranicke_preference_psp_4,cssd,NA,0.188,NA,985,Kamil Gregor,
phoenix_2015-05-29_stranicke_preference_psp_4_kscm,phoenix_2015-05-29,stranicke_preference_psp_4,kscm,NA,0.091,NA,985,Kamil Gregor,
phoenix_2015-05-29_stranicke_preference_psp_4_ods,phoenix_2015-05-29,stranicke_preference_psp_4,ods,NA,0.089,NA,985,Kamil Gregor,
phoenix_2015-05-29_stranicke_preference_psp_4_nevi,phoenix_2015-05-29,stranicke_preference_psp_4,nevi,NA,0.116,NA,985,Kamil Gregor,
phoenix_2015-05-29_stranicke_preference_psp_4_kducsl,phoenix_2015-05-29,stranicke_preference_psp_4,kducsl,NA,0.075,NA,985,Kamil Gregor,
phoenix_2015-05-29_stranicke_preference_psp_4_usvit,phoenix_2015-05-29,stranicke_preference_psp_4,usvit,NA,0.028,NA,985,Kamil Gregor,
phoenix_2015-05-29_stranicke_preference_psp_4_top09,phoenix_2015-05-29,stranicke_preference_psp_4,top09,NA,0.07,NA,985,Kamil Gregor,
phoenix_2015-05-29_stranicke_preference_psp_4_ostatni,phoenix_2015-05-29,stranicke_preference_psp_4,ostatni,NA,0.04,NA,985,Kamil Gregor,
phoenix_2015-05-29_stranicke_preference_psp_4_stan,phoenix_2015-05-29,stranicke_preference_psp_4,stan,NA,0.035,NA,985,Kamil Gregor,
phoenix_2015-05-29_stranicke_preference_psp_4_pirati,phoenix_2015-05-29,stranicke_preference_psp_4,pirati,NA,0.021,NA,985,Kamil Gregor,
